Downloaded from wid.world on 03-03-2023 at 17:45:50
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;20020.3143
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;20224.3468
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;21396.9677
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;22182.9359
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;23230.7762
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;21076.8163
Croatia;"anninc_pall_992_i_HR
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;22297.9996
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;23153.1071
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;23126.7924
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;23778.5489
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;24680.7459
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;25609.1697
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;26458.8032
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;27500.9057
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;25390.298
Croatia;"agdpro_pall_992_i_HR
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;26711.4641
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2013;0.339
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2014;0.343
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2015;0.3429
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2016;0.3316
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2017;0.3322
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2018;0.3493
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2019;0.3471
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2020;0.3439
Croatia;"sptinc_p90p100_z_HR
Pre-tax national income 
Top 10% | share
";p90p100;2021;0.3443
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;65901.8436
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;66509.2586
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;69605.8659
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;71377.2401
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;76560.5366
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;80442.2107
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;85837.7177
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;78623.3953
Croatia;"anweal_pall_992_i_HR
Market-value national wealth
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;84007.6026
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2013;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2014;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2015;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2016;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2017;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2018;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2019;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2020;
Croatia;"anninc_pall_999_i_HR
National income
Total population | average income or wealth | all ages | individual |  | ppp | constant (2021)
";pall;2021;
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;29173.4238
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2014;28583.5103
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2015;29946.9536
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2016;30807.9785
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2017;33061.5295
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2018;34675.0114
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2019;36680.3723
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2020;34099.2696
Cyprus;"anninc_pall_992_i_CY
National income
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2021;34822.3973
Cyprus;"agdpro_pall_992_i_CY
Gross domestic product
Total population | average income or wealth | adults | individual |  | ppp | constant (2021)
";pall;2013;34042.3362
